target
1.3987168811184478
1.406587064387653
1.410986973710262
1.3959971365812758
1.3962446919730587
1.4770487243883548
1.468420282012588
1.4586150226995167
1.4532518292447716
1.433488013446994
1.4422019930581866
1.4422019930581866
1.4469189829363254
1.5476391015273894
1.7047480922384253
1.631199404215613
1.607834627859992
1.599387576580599
1.5993673743563332
1.6844897247448198
1.6700794752835058
1.6213664832993742
1.6465178742750666
1.673351238177753
1.667706820558076
1.7909257884794776
1.824549292051046
1.8717867921678624
1.8389610707123492
1.8880237391981192
2.001344855943414
2.1065702090680887
2.081384652616425
2.1041341542702074
2.1041341542702074
2.065596134857783
2.0965444495794983
2.0790664713497526
2.0615817495433433
2.0476928433652555
2.0781895082129447
2.1027771363767997
2.0769384114617173
2.0731719286662407
1.9878743481543455
2.0255131996542803
2.0215475632609334
2.0001277349601105
2.008864827289931
2.016901023204938
2.0082140323914683
1.9740810260220096
1.900464386136271
1.9092683932452015
1.9110228900548727
1.8870696490323797
1.8946168546677629
1.892810713297783
1.9740810260220096
1.9668325972971816
1.9459101490553132
1.9405386052534024
1.9154509415706047
1.9035974606695143
1.9241610571969212
1.916922612182061
1.9351741525048063
1.9459101490553132
1.9242486522741338
1.9050881545350582
1.8870696490323797
1.7715567619105355
1.7463575584396351
1.752668614309495
1.7041570084919322
1.6739758085714762
1.7083778602890038
1.69293311492116
1.7119945007591924
1.7791486189964727
1.8241911634145114
1.803358605071407
1.791881128493933
1.8082887711792655
1.791759469228055
1.7749523509116738
1.7891243336392983
1.789904416347575
1.754395032127839
1.7749523509116738
1.7984040119467235
1.80005827204275
1.803358605071407
1.791759469228055
1.7833744126936149
1.7817091333745536
1.7900914121273581
1.7849278534567585
1.8578592709325787
1.8632115366346944
1.864080130807681
1.8562979903656263
1.8562667398773347
1.8531649625555469
1.8421198285670042
1.7884205679625405
1.7698546338400052
1.7715567619105355
1.763017000362401
1.7490189688851694
1.7374687044552737
1.7470985181121566
1.747459210331475
1.765743982024773
1.7683065878532775
1.763017000362401
1.7833912195575383
1.7798555647252308
1.8050046959780757
1.7934247485471162
1.7867469274045107
1.7825269806644493
1.7850704810772584
1.7884205679625405
1.7578579175523736
1.7578579175523736
1.7749523509116738
1.7739518505780902
1.7884205679625405
1.7824899732209023
1.7967470107390942
1.7890708581502774
1.7884205679625405
1.7954310540371512
1.8210269669086232
1.8229350866965048
1.8196988379172965
1.8687205103641833
1.8450948438164971
1.82744670340111
1.824549292051046
1.8180767775454285
1.8213182714695995
1.8143686120889135
1.8111698627478783
1.7948214432638747
1.791759469228055
1.791759469228055
1.8211402620993633
1.8219653112851208
1.8164520818184267
1.8163707777003282
1.8081248233143192
1.8074195410491751
1.8082887711792655
1.8076475820548892
1.8123787564307907
1.7970587366085644
1.791759469228055
1.7915727851369976
1.7977415409056023
1.8066480817218056
1.8066447976441635
1.8139285752491006
1.81319474994812
1.8152985712523921
1.8164520818184267
1.8160454951082106
1.8115620965242347
1.8180767775454285
1.8297614913610625
1.8164520818184267
1.8162894669713328
1.8161268256763494
1.8180767775454285
1.8178965665031992
1.8201039422371976
1.8229350866965048
1.8357763546448294
1.8372107321319724
1.8349243171227816
1.8371310984468816
1.8718021769015913
1.8671761085128091
1.8762537922044964
1.8961194845522977
1.902106033858493
1.890095369948917
1.878770151772999
1.9021075263969205
1.9401794743463283
1.9387416595767009
1.9692080612801353
2.028016659687648
2.018893713789672
2.010466527176305
2.0192854038576358
2.0347043406480476
2.0541237336955462
2.05407501456007
2.0347866903060488
2.027029200340105
2.008212690108688
2.0084019341999046
2.0222823925454994
2.0371823169221566
2.036273046278457
2.0403108244767973
2.040440804330103
2.0476928433652555
2.0496264566006506
2.0215475632609334
2.050270164379556
2.0456895477853494
2.0476928433652555
2.063058062429312
2.0663563021311804
2.108878977333453
2.1110613254352915
2.1186622548331173
2.186051276738094
2.1620474998796135
2.1574171143011105
2.228927788505164
2.3504224224082058
2.341708686046707
2.3297050012198492
2.325671538339341
2.3702437414678603
2.302585092994046
2.322387720290225
2.298577071596507
2.2793144189696894
2.2925347571405443
2.2975725511705014
2.295560478057081
2.291423028287854
2.3174737054877963
2.3456445824544927
2.355177543113216
2.379546134130174
2.4947579658383745
2.509599262378372
2.5003616043428605
2.50887705042658
2.488234439880675
2.4973283467409515
2.5649493574615367
2.533696813957432
2.5335285458328913
2.5467070506934473
2.5548982446069566
2.578614789435242
2.6152036507358583
2.6974064232035393
2.797281334830153
2.788716714168699
2.5649493574615367
2.4423470353692043
2.424801840762151
2.421256622711544
2.4203681286504293
2.4203681286504293
