,Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
1369,2013-11-23,837.99,12028150.0,10079469418.5,65341437.9462,12214.0,0.228781895062,0.0,560.0,8.05,4908.202833,609482679.888,3411457.29,21.86122464,2.09325539459,45.3862474556,134532.0,75165.0,27687073.0,65874.0,40254.0,1528167.6118,194482.0,162973773.0
1370,2013-11-24,833.16,12032450.0,10024956042.0,42268527.2004,12244.0,0.176179767442,0.0,488.0,6.55,5211.17831652,609482679.888,3596751.72,17.57820997,1.90510943144,59.9278836349,103353.0,60018.0,27747091.0,49377.0,33043.0,1415956.72399,226601.0,188795019.0
1371,2013-11-25,814.0,12036950.0,9798077300.0,70211389.951,12277.0,0.184162805556,0.0,505.0,7.66666666667,5453.55870333,609482679.888,3678466.0,19.27979672,2.62620073324,51.1345482853,117870.0,71937.0,27819028.0,60652.0,39938.0,1453068.81623,172074.0,140067968.0
1372,2013-11-26,844.9,12041050.0,10173483145.0,91780604.6445,12315.0,0.235324006098,0.0,344.0,7.78333333333,4968.7979297,609482679.888,3484367.6,24.05961565,1.45113530058,43.5246717881,145494.0,80055.0,27899083.0,70916.0,40217.0,3518557.60424,284191.0,240113213.0
1373,2013-11-27,961.0,12045200.0,11575437200.0,107287740.655,12358.0,0.262510795181,0.0,455.0,8.4,5029.39302641,609482679.888,4015058.0,28.13438242,1.26387225025,44.0397284165,164541.0,91169.0,27990252.0,85164.0,50173.0,3576079.92568,330571.0,317679101.0
1374,2013-11-28,1009.0,12049750.0,12158197750.0,133069241.488,12405.0,0.258938318681,0.0,411.0,8.01666666667,5514.15380003,609482679.888,4623238.0,32.98440093,1.34400938558,45.3214194687,180643.0,102010.0,28092262.0,93911.0,56738.0,3492155.69518,340920.0,343988520.0
1375,2013-11-29,1083.9,12054375.0,13065737062.5,82504446.033,12446.0,0.225192113514,0.0,450.0,7.55,6505.60945041,707408283.051,5040135.0,25.92092417,1.31131459407,55.748155604,160752.0,90409.0,28182671.0,83714.0,50838.0,2819146.40427,354606.0,384357424.0
1376,2013-11-30,1119.96,12058375.0,13504897665.0,78426266.7596,12485.0,0.24467779375,0.0,497.0,9.1,5626.4730382,707408283.051,4504479.12,22.01670436,1.73383823385,55.7016263541,150747.0,80868.0,28263539.0,73917.0,47579.0,1908515.75856,231971.0,259798119.0
1377,2013-12-01,970.0,12063250.0,11701352500.0,203716490.208,12518.0,0.173607138462,0.0,337.0,6.18333333333,6857.2640153,707408283.051,4745240.0,17.71816338,2.60645111233,70.639970227,125448.0,67175.0,28330714.0,61331.0,40815.0,1459358.22019,187688.0,182057510.0
1378,2013-12-02,992.27,12067325.0,11974044577.8,84863465.4528,12554.0,0.221588141104,0.0,391.0,8.85,5731.96940766,707408283.051,4062353.38,19.64441022,1.93716949839,54.6573567085,144106.0,74324.0,28405038.0,69250.0,44667.0,1408867.7957,211339.0,209705624.0
1379,2013-12-03,1060.0,12072075.0,12796399500.0,50143732.9712,12592.0,0.200226584211,0.0,274.0,8.35,6681.43673286,707408283.051,5057260.0,21.85614673,2.85115663927,64.6691900463,149257.0,78202.0,28483240.0,71611.0,44869.0,1224061.22254,167336.0,177375733.0
1380,2013-12-04,1151.0,12076500.0,13900051500.0,101136271.972,12630.0,0.216284299435,0.0,293.0,7.23333333333,6224.2857985,707408283.051,5117346.0,21.13728202,2.59993343182,64.1770046904,150637.0,79738.0,28562978.0,72687.0,45605.0,1393612.32981,171004.0,196826039.0
1381,2013-12-05,1028.34,12080775.0,12423144163.5,163765158.879,12672.0,0.247224859649,0.0,337.0,7.56666666667,6013.29305957,707408283.051,4417748.64,21.98836499,1.67010856495,51.9765708571,164289.0,84995.0,28647973.0,78591.0,45988.0,1464895.12129,257229.0,264518651.0
1382,2013-12-06,894.0,12086050.0,10804928700.0,198491561.119,12707.0,0.167581890995,0.0,432.0,6.65,7419.91131912,707408283.051,4731942.0,18.58752694,1.70209424707,66.3880634707,140744.0,71277.0,28719250.0,66006.0,42168.0,1218717.23329,310970.0,278007050.0
1383,2013-12-07,727.29,12090850.0,8793554296.5,138287752.609,12742.0,0.1850748125,0.0,359.0,7.21666666667,6751.76764583,707408283.051,3505537.8,20.50910369,1.6312244523,46.6627327787,143645.0,75125.0,28794375.0,68497.0,38784.0,2246474.25954,295484.0,214902235.0
1384,2013-12-08,722.99,12095325.0,8744799021.75,111429318.081,12766.0,0.136339067039,0.0,360.0,7.11666666667,6294.61671148,707408283.051,3258515.93,32.37259238,2.3492503995,66.2650166755,95996.0,49174.0,28843549.0,44771.0,32641.0,1409374.73157,191848.0,138704496.0
1385,2013-12-09,871.0,12100200.0,10539274200.0,65188635.6457,12794.0,0.143754338462,0.0,279.0,6.06666666667,6857.2640153,707408283.051,4256577.0,12.81918828,3.63723293613,74.300075058,127647.0,57289.0,28900838.0,54531.0,36540.0,1241954.37435,134360.0,117027891.0
1386,2013-12-10,936.98,12105225.0,11342353720.5,73506480.6474,12830.0,0.180376044776,0.0,291.0,6.6,9076.0276243,908350862.437,4726127.12,19.97697104,2.93353178999,69.6308913575,128388.0,67874.0,28968712.0,60322.0,39466.0,883234.451259,171943.0,161107070.0
1387,2013-12-11,886.2,12109175.0,10731150885.0,63107030.848,12863.0,0.209576613924,0.0,326.0,7.73333333333,7134.38987383,908350862.437,3515555.4,17.69299634,1.64426517095,51.4112896857,129666.0,68381.0,29037093.0,60671.0,39989.0,1116560.56977,241263.0,213807083.0
1388,2013-12-12,845.75,12113325.0,10244844618.8,46342028.5848,12891.0,0.170244692771,0.0,363.0,7.41666666667,7495.62480415,908350862.437,3521703.0,14.89978988,3.81915773032,59.0127352246,113825.0,59677.0,29096770.0,52110.0,35182.0,800870.196806,109029.0,92211510.0
1389,2013-12-13,874.0,12117475.0,10590673150.0,36176287.2432,12921.0,0.18072723494,0.0,388.0,7.43333333333,7495.62480415,908350862.437,3639336.0,14.94454362,3.63384241306,60.8309960386,120982.0,59827.0,29156597.0,53311.0,33708.0,1015077.7997,114589.0,100151178.0
1390,2013-12-14,864.7,12122475.0,10482304132.5,33285428.4938,12954.0,0.16724517,0.0,318.0,6.48333333333,9030.87325801,908350862.437,4334741.1,13.21918752,4.36749028916,77.6028697769,113263.0,55858.0,29212455.0,50023.0,30896.0,685149.223496,114780.0,99250160.0
1391,2013-12-15,848.17,12126925.0,10285693977.2,33129493.3788,12984.0,0.168682505618,0.0,343.0,7.15,8037.47719963,908350862.437,3783686.37,11.2711577,3.99486392864,72.9244747037,103782.0,51885.0,29264340.0,47577.0,33684.0,479877.272299,111668.0,94713773.0
1392,2013-12-16,709.0,12131750.0,8601410750.0,172881355.654,13017.0,0.174356300518,0.0,362.0,6.48333333333,8714.79269398,908350862.437,3430851.0,14.01108799,2.86791892043,54.3802662863,137337.0,63090.0,29327430.0,55917.0,36861.0,1464660.9481,168729.0,119628591.0
1393,2013-12-17,702.05,12136675.0,8520552683.75,120081767.487,13054.0,0.188330573604,0.0,310.0,6.28333333333,8895.41015914,908350862.437,3468829.05,16.22399978,1.96961853753,48.4554541264,139023.0,71588.0,29399018.0,65237.0,37550.0,2043815.89317,250861.0,176116795.0
1394,2013-12-18,576.16,12141925.0,6995691508.0,184814048.653,13094.0,0.19299062381,0.0,327.0,6.6,9482.41692091,908350862.437,3035210.88,18.50617393,1.53608279276,37.1707024591,153222.0,81656.0,29480674.0,72219.0,41497.0,2028260.30787,342950.0,197594224.0
1395,2013-12-19,653.0,12147325.0,7932203225.0,112027284.494,13126.0,0.148233263889,0.0,342.0,5.76666666667,9753.34311865,908350862.437,3535995.0,15.81127156,2.24185455928,51.3848199494,134257.0,68814.0,29549488.0,61379.0,36230.0,1314311.99474,241541.0,157726334.0
1396,2013-12-20,660.0,12152375.0,8020567500.0,69400154.7998,13159.0,0.164014356436,0.0,331.0,6.15,9121.18199059,908350862.437,3343560.0,16.24572703,2.52101671758,48.1260885211,125004.0,69475.0,29618963.0,59721.0,36704.0,1090953.04334,200951.0,132627443.0
1397,2013-12-21,612.5,12156450.0,7445825625.0,43683946.5688,13190.0,0.195519791411,0.0,271.0,8.68333333333,9568.75370305,1180923195.26,2504512.5,14.69955031,1.34652716412,42.3488755495,110306.0,59140.0,29678103.0,49099.0,33286.0,1054795.09942,303670.0,185997919.0
1398,2013-12-22,637.0,12160600.0,7746302200.0,30054134.705,13215.0,0.154213325301,0.0,315.0,7.86666666667,9744.86573439,1180923195.26,2650557.0,11.14297494,2.69923399894,51.4241895117,98559.0,51543.0,29729646.0,42186.0,28150.0,754702.353646,154155.0,98196637.0
1399,2013-12-23,639.9,12164575.0,7784111542.5,29966966.9208,13242.0,0.171588113208,0.0,291.0,8.75,9333.93766126,1180923195.26,2550641.4,11.43633559,2.99628274261,49.019687506,105307.0,52033.0,29781679.0,44607.0,29185.0,801056.180241,133032.0,85126859.0
1400,2013-12-24,647.27,12168725.0,7876450630.75,22353701.8716,13271.0,0.178792692771,0.0,326.0,8.05,9744.86573439,1180923195.26,2693937.74,12.64534115,3.23826123267,47.3684368406,135360.0,56872.0,29838551.0,48392.0,28594.0,752936.87189,128526.0,83190871.0
1401,2013-12-25,658.07,12173025.0,8010702561.75,29823371.5705,13301.0,0.174562517442,0.0,291.0,6.93333333333,10097.0897971,1180923195.26,2837597.84,12.45799785,1.48077457392,49.715259036,120437.0,57077.0,29895628.0,48430.0,25470.0,1097540.47618,291199.0,191629293.0
1402,2013-12-26,734.42,12177500.0,8943399550.0,63734583.7994,13328.0,0.155150486034,0.0,309.0,6.61666666667,10508.0178702,1180923195.26,3294608.12,11.77737607,4.91126137352,67.8251800309,97504.0,48575.0,29944203.0,41892.0,28105.0,553891.020457,91341.0,67082728.0
1403,2013-12-27,715.51,12181875.0,8716253381.25,36702829.728,13356.0,0.165544657143,0.0,207.0,7.41666666667,10273.2018284,1180923195.26,3139657.88,13.52135419,3.80708607686,56.9087888345,115404.0,55170.0,29999373.0,47287.0,32960.0,566821.572928,115259.0,82468792.0
1404,2013-12-28,701.61,12185975.0,8549801919.75,27348743.3436,13381.0,0.154920439024,0.0,331.0,7.88333333333,9627.4577135,1180923195.26,2884318.71,11.80259669,4.9338843666,60.3704441468,95474.0,47777.0,30047150.0,40315.0,27995.0,714279.889511,83322.0,58459390.0
1405,2013-12-29,714.79,12189725.0,8713093532.75,23118396.6384,13406.0,0.172609473333,0.0,391.0,8.76666666667,8805.60156722,1180923195.26,2688325.19,11.46103748,6.04412174406,54.8290915951,93084.0,49031.0,30096181.0,39438.0,28307.0,744045.318435,62226.0,44478343.0
1406,2013-12-30,739.1,12194575.0,9013010382.5,19779866.1964,13440.0,0.176177082474,0.0,364.0,7.0,11388.5780269,1180923195.26,3594982.4,14.91471734,4.04169433166,63.6268809402,130692.0,56501.0,30152682.0,47795.0,30637.0,811163.127112,120346.0,88947409.0
1407,2013-12-31,731.0,12198800.0,8917322800.0,27762589.2401,13468.0,0.166055266272,0.0,309.0,7.31666666667,9920.97776574,1180923195.26,3096516.0,11.43245003,4.41337230316,59.1141231721,108166.0,52382.0,30205064.0,46174.0,27907.0,640497.387888,95981.0,70162130.0
1408,2014-01-01,746.9,12203800.0,9115018220.0,14908245.3135,13488.0,0.102705585,0.0,381.0,6.46666666667,11740.8020896,1180923195.26,3741222.1,9.18372917,6.62360866006,90.2020951876,83356.0,41476.0,30246540.0,33625.0,23125.0,525007.902128,75623.0,56483139.0
1409,2014-01-02,758.01,12207450.0,9253369174.5,50622859.7182,13513.0,0.176938582192,0.0,332.0,8.96666666667,10294.911523,1418481395.26,2775832.62,12.12566192,3.71165548957,57.3234887659,103246.0,48424.0,30294964.0,42112.0,27414.0,590706.947708,98662.0,74786915.0
1410,2014-01-03,806.21,12211525.0,9845053570.25,29592240.0527,13545.0,0.199166889571,0.0,319.0,8.95,11493.6340976,1418481395.26,3296592.69,14.56454873,2.19854555154,51.6537298068,125864.0,63821.0,30358785.0,56617.0,34163.0,963612.878254,185987.0,149944252.0
1411,2014-01-04,822.38,12215225.0,10045556735.5,41995707.7694,13572.0,0.186186222973,0.0,322.0,8.95,10435.9377082,1418481395.26,3052674.56,12.68023544,2.66268239801,56.5540509096,103502.0,53978.0,30412763.0,46386.0,32166.0,609284.447731,139408.0,114646590.0
1412,2014-01-05,896.0,12219725.0,10948873600.0,94662992.1168,13602.0,0.167229777778,0.0,280.0,7.06666666667,12692.3566722,1418481395.26,4043648.0,13.24221702,3.02265977523,72.5174943061,106688.0,55761.0,30468524.0,48192.0,31785.0,847976.263008,149306.0,133777808.0
1413,2014-01-06,934.21,12224150.0,11419923171.5,69561799.425,13639.0,0.209701096045,0.0,272.0,8.0,12480.8173943,1418481395.26,4160971.34,29.71047036,2.56143472579,61.5555622291,152700.0,67597.0,30536121.0,60826.0,38546.0,881121.208512,173887.0,162446901.0
1414,2014-01-07,867.38,12228825.0,10607038228.5,110115151.406,13671.0,0.174207016043,0.0,259.0,6.71666666667,13185.9483205,1418481395.26,4068012.2,15.37383323,4.02794183115,65.4800276857,121152.0,62126.0,30598247.0,55344.0,35368.0,866610.190861,116437.0,100994810.0
1415,2014-01-08,825.29,12233750.0,10096391537.5,45155703.9744,13702.0,0.160207101523,0.0,269.0,6.21666666667,13891.0792468,1418481395.26,4076107.31,14.28866784,3.58167800503,64.8194661599,129583.0,62884.0,30661131.0,55054.0,34278.0,1089862.95821,137896.0,113804404.0
1416,2014-01-09,809.17,12238275.0,9902844981.75,52410464.412,13730.0,0.156845298343,0.0,360.0,7.43333333333,12762.8697648,1418481395.26,3671204.29,12.95045939,5.64174902614,62.9007845455,114730.0,58365.0,30719496.0,50774.0,32830.0,594481.550428,80418.0,65072095.0
1417,2014-01-10,827.46,12243325.0,10130861704.5,49763728.9422,13758.0,0.140979891089,0.0,353.0,6.63333333333,14243.6447099,1418481395.26,4188602.52,12.83831463,6.46581632485,73.8131766116,112691.0,56746.0,30776242.0,49153.0,30841.0,613242.716522,78289.0,64780722.0
1418,2014-01-11,891.85,12248500.0,10923824725.0,34383903.0156,13787.0,0.142486666667,0.0,287.0,5.71666666667,14596.210173,1418481395.26,4626025.95,12.47216717,5.37122159159,81.9287678875,110670.0,56464.0,30832706.0,48970.0,32296.0,438326.066949,96570.0,86126142.0
1419,2014-01-12,851.0,12253250.0,10427515750.0,37190900.0988,13813.0,0.137864273684,0.0,381.0,6.78333333333,13397.4875984,1418481395.26,4051611.0,11.56181557,6.08027523235,82.1694451205,98958.0,49308.0,30882014.0,42175.0,30830.0,383751.228528,78302.0,66635322.0
1420,2014-01-13,807.83,12258325.0,9902642684.75,45750690.0678,13840.0,0.135760408867,0.0,326.0,6.11666666667,18058.6488747,1789546951.05,4109431.21,12.27931661,5.60461803206,75.0498796479,110334.0,54756.0,30936770.0,47711.0,31904.0,506489.697443,90764.0,73322235.0
1421,2014-01-14,820.75,12262175.0,10064180131.2,20882097.0248,13867.0,0.181124987013,0.0,267.0,8.01666666667,13699.6646636,1789546951.05,3169736.5,12.63627999,3.81304754336,57.0311898379,133541.0,55579.0,30992349.0,49932.0,30945.0,646592.807824,101284.0,83128691.0
1422,2014-01-15,847.7,12266450.0,10398269665.0,28146119.9822,13897.0,0.178593040936,0.0,321.0,7.43333333333,15211.9653082,1789546951.05,3640023.8,19.48537647,3.284888527,60.2732779176,115087.0,60392.0,31052741.0,51934.0,33520.0,717169.647564,130720.0,110811182.0
1423,2014-01-16,830.9,12271450.0,10196347805.0,19280975.8176,13925.0,0.140422225,0.0,415.0,6.25,17791.7722903,1789546951.05,4165301.7,13.32827534,5.0092205861,72.3243106681,110024.0,57592.0,31110333.0,49623.0,32040.0,599816.188801,100075.0,83152691.0
1424,2014-01-17,793.0,12275275.0,9734293075.0,38944885.7633,13954.0,0.195853398693,0.0,349.0,8.48333333333,13610.7058021,1789546951.05,3044327.0,14.93833901,4.3938461481,52.1315649777,113632.0,58397.0,31168730.0,49365.0,34670.0,464566.520662,87372.0,69286154.0
1425,2014-01-18,801.53,12279350.0,9842267405.5,17964011.6403,13979.0,0.15516208589,0.0,356.0,8.03333333333,14500.2944166,1789546951.05,3275853.11,12.86943728,7.0747358681,61.4721919685,95634.0,53290.0,31222020.0,44588.0,30257.0,358330.770077,57769.0,46303539.0
1426,2014-01-19,833.0,12283950.0,10232530350.0,24316858.692,14004.0,0.138307222826,0.0,346.0,6.7,16368.4305071,1789546951.05,3841796.0,12.06898253,7.60594769125,78.0472127418,94782.0,49224.0,31271244.0,41985.0,28995.0,509881.871757,60637.0,50510418.0
1427,2014-01-20,831.72,12288525.0,10220612013.0,27630959.274,14036.0,0.180032551913,0.0,357.0,6.58333333333,16279.4716457,1789546951.05,3815931.36,13.5138866,5.02854861486,64.8758285588,144276.0,58819.0,31330063.0,51466.0,30394.0,802067.752456,91239.0,75885343.0
1428,2014-01-21,822.56,12292825.0,10111586132.0,18566620.0177,14072.0,0.214486337209,0.0,322.0,7.25,15300.9241697,1789546951.05,3550168.96,16.50972485,3.12939431381,49.638133695,136930.0,71521.0,31401584.0,60309.0,36985.0,615535.644633,137918.0,113445881.0
1429,2014-01-22,813.05,12297575.0,9998543353.75,18496940.3137,14105.0,0.174563452632,0.0,377.0,7.8,16902.1836758,1789546951.05,3872557.15,13.93433582,5.61797062147,58.3585573706,131062.0,66358.0,31467942.0,58564.0,36673.0,494014.615475,84782.0,68931602.0
1430,2014-01-23,813.02,12302025.0,10001792365.5,15575698.2254,14137.0,0.184911286517,0.0,395.0,8.93333333333,15834.6773384,1789546951.05,3630947.32,16.03678895,4.95352391019,57.1559702174,127975.0,63527.0,31531469.0,55005.0,34265.0,550964.539668,90158.0,73300289.0
1431,2014-01-24,789.1,12306925.0,9711394517.5,34982710.5232,14170.0,0.17225330102,0.0,391.0,7.25,21375.1267539,2193847870.17,3879215.6,16.99280777,3.75584311408,57.1371952926,127984.0,67893.0,31599362.0,59895.0,36760.0,693140.309203,130889.0,103284815.0
1432,2014-01-25,806.0,12310800.0,9922504800.0,24914520.3922,14197.0,0.179262922581,0.0,380.0,9.45,16903.7992187,2193847870.17,3132922.0,12.38973921,4.90020305954,56.5805566091,108098.0,55371.0,31654733.0,47710.0,31523.0,534461.289353,79323.0,63934534.0
1433,2014-01-26,826.77,12314800.0,10181507196.0,32117081.9952,14223.0,0.164347525,0.0,336.0,8.05,17449.0830644,2193847870.17,3316174.47,11.32315585,6.22372437939,64.2296042998,107203.0,51630.0,31706363.0,46710.0,32199.0,349814.524642,64447.0,53282798.0
1434,2014-01-27,777.0,12318825.0,9571727025.0,49146212.0184,14254.0,0.193695130435,0.0,288.0,8.8,17558.1398336,2193847870.17,3136749.0,12.91506741,3.50651773128,51.6371283706,145032.0,60746.0,31767109.0,54329.0,37100.0,789929.913619,115128.0,89454816.0
1435,2014-01-28,800.2,12322975.0,9860844595.0,45159189.657,14287.0,0.19957263253,0.0,283.0,8.9,18103.4236794,2193847870.17,3331232.6,13.82708352,3.04589095843,50.7137272215,135152.0,65687.0,31832796.0,61216.0,35224.0,752428.662372,136676.0,109368085.0
1436,2014-01-29,803.6,12326925.0,9905916930.0,17741130.5897,14316.0,0.187367588608,0.0,303.0,8.15,17230.9695261,2193847870.17,3184666.8,13.74047422,5.74589939505,51.5435017642,124466.0,61786.0,31894582.0,56810.0,38111.0,482434.929669,68971.0,55425036.0
1437,2014-01-30,799.37,12330925.0,9856971517.25,29879776.3255,14346.0,0.192070475,0.0,389.0,8.45,17449.0830644,2193847870.17,3207871.81,13.37773716,4.3787352094,52.6579853576,129214.0,60919.0,31955501.0,55026.0,33223.0,545337.944101,91647.0,73260237.0
1438,2014-01-31,802.5,12335525.0,9899258812.5,17065995.9337,14377.0,0.169460766304,0.0,397.0,7.38333333333,20066.4455241,2193847870.17,3702735.0,14.04752687,7.08717075712,59.7224955241,132531.0,61999.0,32017500.0,56192.0,35649.0,455912.566543,65104.0,52245602.0
1439,2014-02-01,815.99,12340450.0,10069683795.5,19747516.7406,14406.0,0.150837309645,0.0,417.0,7.21666666667,21484.1835231,2193847870.17,4028542.63,12.87806484,6.95527084727,70.8751342365,123558.0,56840.0,32074340.0,50171.0,30566.0,447692.95368,70982.0,57920715.0
1440,2014-02-02,819.57,12344900.0,10117509693.0,11282778.056,14434.0,0.161818668539,0.0,435.0,7.01666666667,19412.1049092,2193847870.17,3654462.63,9.97459141,7.80655117935,72.5091791667,112877.0,50400.0,32124740.0,44915.0,29402.0,455281.812436,57119.0,46812767.0
1441,2014-02-03,813.8,12349750.0,10050226550.0,13963699.431,14466.0,0.168704670103,0.0,366.0,6.66666666667,21157.0132156,2193847870.17,3956695.6,12.40954994,8.3153262145,67.1753552571,152868.0,58901.0,32183641.0,51992.0,33375.0,528609.739818,58470.0,47583167.0
1442,2014-02-04,809.05,12353975.0,9994983473.75,16606614.5546,14502.0,0.213824863905,0.0,392.0,8.41666666667,18430.5939868,2193847870.17,3428753.9,13.62165633,4.07336194887,52.0992205069,140332.0,65812.0,32249453.0,59321.0,38326.0,678275.460403,104042.0,84175036.0
1443,2014-02-05,800.0,12358250.0,9886600000.0,22769308.1278,14539.0,0.217247450292,0.0,441.0,7.91666666667,22283.1334911,2621404453.06,3430400.0,13.8823951,3.07253758677,50.4826936661,139743.0,67952.0,32317405.0,62067.0,38392.0,653404.23008,139559.0,111647129.0
1444,2014-02-06,778.0,12362425.0,9617966650.0,49922126.963,14577.0,0.229164820359,0.0,376.0,7.55,21761.8906024,2621404453.06,3259042.0,14.96859202,1.98032561688,46.7440512901,142991.0,69721.0,32387126.0,63678.0,39046.0,853640.946022,211531.0,164571017.0
1445,2014-02-07,742.78,12366550.0,9185626009.0,115806099.775,14616.0,0.237899666667,0.0,376.0,7.98333333333,21501.2691581,2621404453.06,3075109.2,15.60584661,2.77424183022,42.7871044942,143818.0,71870.0,32458996.0,65766.0,38807.0,848509.675988,149230.0,110845030.0
1446,2014-02-08,707.0,12370925.0,8746243975.0,37227071.4952,14650.0,0.195672342857,0.0,371.0,8.35,22804.3763798,2621404453.06,3101609.0,12.34375821,5.91857365613,48.4104481106,131014.0,64069.0,32523065.0,57867.0,33335.0,602439.984479,74123.0,52404670.0
1447,2014-02-09,710.0,12374700.0,8786037000.0,39193956.5871,14679.0,0.195115701987,0.0,401.0,7.93333333333,19676.9190477,2621404453.06,2688060.0,11.06004141,4.46211116604,45.3420821807,112334.0,59284.0,32582349.0,52019.0,33916.0,549603.561602,84848.0,60241888.0
1448,2014-02-10,665.0,12378525.0,8231719125.0,112487352.09,14712.0,0.221251496732,0.0,356.0,8.16666666667,19937.540492,2621404453.06,2552270.0,13.307136,3.17942482211,37.7431900861,155591.0,67622.0,32649971.0,61132.0,40595.0,640746.229636,120714.0,80274582.0
1449,2014-02-11,670.0,12382700.0,8296409000.0,71919551.3588,14742.0,0.183302946108,0.0,294.0,7.23333333333,21761.8906024,2621404453.06,2804620.0,11.97222271,3.04274180908,44.6084107393,121449.0,62872.0,32712843.0,57955.0,40090.0,760757.12995,137573.0,92174104.0
1450,2014-02-12,667.01,12386875.0,8262169493.75,25382420.9422,14784.0,0.255354245509,0.0,344.0,7.36666666667,21761.8906024,2621404453.06,2794771.9,15.9470347,4.16246349953,44.4991943317,121999.0,62805.0,32775648.0,56760.0,36459.0,655177.749734,100662.0,67142256.0
1451,2014-02-13,633.99,12391375.0,7856007836.25,39334677.42,14823.0,0.219072305556,0.0,409.0,8.23333333333,23455.9299906,2621404453.06,2861830.86,14.00026739,5.58294673864,42.7854153211,130490.0,66888.0,32842536.0,59093.0,38270.0,601867.433291,80853.0,51260221.0
1452,2014-02-14,672.1,12396150.0,8331452415.0,102323406.368,14866.0,0.225580036649,0.0,347.0,6.63333333333,24889.3479345,2621404453.06,3220703.2,17.1625273,3.33381145829,42.0128254631,148377.0,76660.0,32919196.0,67449.0,41340.0,788230.069134,143739.0,96607239.0
1453,2014-02-15,651.42,12400650.0,8078031423.0,26637109.887,14901.0,0.199906155556,0.0,419.0,7.43333333333,23455.9299906,2621404453.06,2939858.46,13.74692375,6.11646735596,45.8586185596,127810.0,64107.0,32983303.0,55413.0,35322.0,963549.390918,73784.0,48064647.0
1454,2014-02-16,623.5,12405475.0,7734813662.5,40090511.6822,14929.0,0.149080046632,0.0,437.0,6.55,25149.9693788,2621404453.06,3015246.0,11.12655289,4.89816347572,53.0993396143,110198.0,56785.0,33040088.0,48370.0,33958.0,535099.118892,98731.0,61558705.0
1455,2014-02-17,642.0,12409625.0,7966979250.0,31912989.045,14958.0,0.179873753012,0.0,363.0,8.25,25824.939771,3129573174.52,2672004.0,12.38282042,4.13779461154,46.7796004832,114626.0,57119.0,33097207.0,50026.0,33304.0,646105.514076,100585.0,64575559.0
1456,2014-02-18,626.77,12413800.0,7780597426.0,20002597.32,14997.0,0.235972095808,0.0,322.0,8.4,25980.5116973,3129573174.52,2631807.23,24.33053354,3.56970231567,38.5144400217,163002.0,68333.0,33165540.0,56375.0,38437.0,505763.654154,117629.0,73726238.0
1457,2014-02-19,623.93,12418575.0,7748321499.75,13840393.6663,15035.0,0.200957832461,0.0,376.0,7.06666666667,29714.2379293,3129573174.52,2987376.84,13.63818549,5.56611728875,45.0238404847,142987.0,66351.0,33231891.0,59290.0,39700.0,457454.040907,86020.0,53670749.0
1458,2014-02-20,582.7,12422850.0,7238794695.0,47431767.3533,15075.0,0.239193923977,0.0,494.0,8.41666666667,26602.7994026,3129573174.52,2499200.3,14.92340459,4.34084259312,34.8728867245,159962.0,71666.0,33303557.0,63613.0,42878.0,494954.94147,98806.0,57574083.0
1459,2014-02-21,566.16,12427050.0,7035698628.0,47080479.828,15116.0,0.24439035119,0.0,395.0,7.95,26136.0836236,3129573174.52,2385798.24,14.69796906,3.80919399478,32.4540998191,165370.0,73513.0,33377070.0,67627.0,37583.0,614005.67895,110627.0,62632626.0
1460,2014-02-22,603.98,12431150.0,7508165977.0,31121949.3866,15148.0,0.201062347561,0.0,392.0,8.21666666667,25513.7959183,3129573174.52,2483565.76,12.56877924,5.07633079174,41.6070389171,132542.0,59691.0,33436761.0,53496.0,37015.0,376956.444793,81003.0,48924427.0
1461,2014-02-23,626.77,12435700.0,7794323689.0,31738644.6014,15183.0,0.192869928571,0.0,381.0,7.1,28314.0905923,3129573174.52,2858697.97,11.78154841,5.65682433531,48.7566170351,142019.0,58632.0,33495393.0,52230.0,35965.0,403304.454826,80628.0,50535385.0
1462,2014-02-24,545.0,12440250.0,6779936250.0,58264532.4391,15222.0,0.215270214286,0.0,428.0,7.4,28314.0905923,3129573174.52,2486835.0,13.98013914,2.74272451159,36.3062806587,167219.0,68496.0,33563889.0,62090.0,39864.0,753715.243361,166367.0,90670244.0
1463,2014-02-25,528.0,12444500.0,6570696000.0,126825209.469,15271.0,0.289562788235,0.0,396.0,8.0,26447.2274763,3129573174.52,2253504.0,18.46032012,1.60583564979,26.8261511357,208180.0,84004.0,33647893.0,77494.0,44626.0,1064788.54276,265781.0,140332169.0
1464,2014-02-26,585.38,12449025.0,7287410254.5,64629249.3405,15313.0,0.232051972376,0.0,511.0,7.91666666667,28158.5186659,3129573174.52,2657039.82,14.8421543,3.40421938431,37.1473684063,166920.0,71527.0,33719420.0,66512.0,42452.0,686983.724601,133335.0,78051369.0
