btc_total_bitcoins_lag_1,btc_total_bitcoins_lag_2,btc_total_bitcoins_lag_3,btc_blocks_size_lag_1,btc_blocks_size_lag_2,btc_blocks_size_lag_3,btc_avg_block_size_lag_1,btc_avg_block_size_lag_2,btc_avg_block_size_lag_3,btc_n_orphaned_blocks_lag_1,btc_n_orphaned_blocks_lag_2,btc_n_orphaned_blocks_lag_3,btc_n_transactions_per_block_lag_1,btc_n_transactions_per_block_lag_2,btc_n_transactions_per_block_lag_3,btc_median_confirmation_time_lag_1,btc_median_confirmation_time_lag_2,btc_median_confirmation_time_lag_3,btc_hash_rate_lag_1,btc_hash_rate_lag_2,btc_hash_rate_lag_3,btc_difficulty_lag_1,btc_difficulty_lag_2,btc_difficulty_lag_3,btc_cost_per_transaction_percent_lag_1,btc_cost_per_transaction_percent_lag_2,btc_cost_per_transaction_percent_lag_3,btc_n_unique_addresses_lag_1,btc_n_unique_addresses_lag_2,btc_n_unique_addresses_lag_3,btc_n_transactions_lag_1,btc_n_transactions_lag_2,btc_n_transactions_lag_3,btc_n_transactions_total_lag_1,btc_n_transactions_total_lag_2,btc_n_transactions_total_lag_3,btc_n_transactions_excluding_popular_lag_1,btc_n_transactions_excluding_popular_lag_2,btc_n_transactions_excluding_popular_lag_3,btc_n_transactions_excluding_chains_longer_than_100_lag_1,btc_n_transactions_excluding_chains_longer_than_100_lag_2,btc_n_transactions_excluding_chains_longer_than_100_lag_3,btc_estimated_transaction_volume_lag_1,btc_estimated_transaction_volume_lag_2,btc_estimated_transaction_volume_lag_3,log_btc_market_price_lag_1,log_btc_market_price_lag_2,log_btc_market_price_lag_3,log_btc_market_cap_lag_1,log_btc_market_cap_lag_2,log_btc_market_cap_lag_3,log_btc_trade_volume_lag_1,log_btc_trade_volume_lag_2,log_btc_trade_volume_lag_3,log_btc_miners_revenue_lag_1,log_btc_miners_revenue_lag_2,log_btc_miners_revenue_lag_3,log_btc_transaction_fees_lag_1,log_btc_transaction_fees_lag_2,log_btc_transaction_fees_lag_3,log_btc_cost_per_transaction_lag_1,log_btc_cost_per_transaction_lag_2,log_btc_cost_per_transaction_lag_3,log_btc_estimated_transaction_volume_usd_lag_1,log_btc_estimated_transaction_volume_usd_lag_2,log_btc_estimated_transaction_volume_usd_lag_3,log_btc_output_volume_lag_1,log_btc_output_volume_lag_2,log_btc_output_volume_lag_3
9608550.0,9599900.0,9592200.0,2086.0,2073.0,2060.0,0.0757594450867,0.0851369025974,0.111384241135,0.0,0.0,0.0,228.0,192.0,255.0,10.2166666667,12.85,16.2833333333,17.5151201311,15.5914942207,14.2753291242,2036671.08869,2036671.08869,2036671.08869,3.25439472296,2.86505338767,2.59561353641,29197.0,32741.0,38959.0,29356.0,32475.0,34163.0,5588359.0,5559003.0,5526528.0,14362.0,15951.0,19278.0,13007.0,12800.0,15957.0,266317.0,269419.0,272383.0,2.4947579658383745,2.379546134130174,2.355177543113216,18.4868012637574,18.359645636023032,18.33195432256905,13.50566257291217,14.114399289332786,13.502487065625512,11.475925735445859,11.233835705973688,11.119124070521377,2.9404790172777324,3.0381291747773798,3.05467229888126,1.4545812528897955,1.2027822575683085,1.0900066416277898,14.901079483950886,14.786406134984139,14.770456843319064,14.330859635545385,14.490772903023307,14.83987974893577
9616050.0,9608550.0,9599900.0,2098.0,2086.0,2073.0,0.0829893733333,0.0757594450867,0.0851369025974,0.0,0.0,0.0,208.0,228.0,192.0,13.9166666667,10.2166666667,12.85,15.1865203449,17.5151201311,15.5914942207,2036671.08869,2036671.08869,2036671.08869,4.46253799092,3.25439472296,2.86505338767,28179.0,29197.0,32741.0,28166.0,29356.0,32475.0,5616525.0,5588359.0,5559003.0,14934.0,14362.0,15951.0,11397.0,13007.0,12800.0,168604.0,266317.0,269419.0,2.509599262378372,2.4947579658383745,2.379546134130174,18.503746870332026,18.4868012637574,18.359645636023032,13.336439891409944,13.50566257291217,14.114399289332786,11.350667677842404,11.475925735445859,11.233835705973688,3.2281842820417546,2.9404790172777324,3.0381291747773798,1.3909275083954367,1.4545812528897955,1.2027822575683085,14.460109095186283,14.901079483950886,14.786406134984139,13.954820648809035,14.330859635545385,14.490772903023307
9623300.0,9616050.0,9608550.0,2111.0,2098.0,2086.0,0.0922645034483,0.0829893733333,0.0757594450867,0.0,0.0,0.0,166.0,208.0,228.0,13.1166666667,13.9166666667,10.2166666667,14.680303,15.1865203449,17.5151201311,2036671.08869,2036671.08869,2036671.08869,5.09543515876,4.46253799092,3.25439472296,28698.0,28179.0,29197.0,32003.0,28166.0,29356.0,5648528.0,5616525.0,5588359.0,14297.0,14934.0,14362.0,11183.0,11397.0,13007.0,142755.0,168604.0,266317.0,2.5003616043428605,2.509599262378372,2.4947579658383745,18.494441259328543,18.503746870332026,18.4868012637574,13.584673504916202,13.336439891409944,13.50566257291217,11.306817365360681,11.350667677842404,11.475925735445859,3.2398343031269006,3.2281842820417546,2.9404790172777324,1.2648845838658216,1.3909275083954367,1.4545812528897955,14.283630539258587,14.460109095186283,14.901079483950886,14.522750638517804,13.954820648809035,14.330859635545385
9630350.0,9623300.0,9616050.0,2125.0,2111.0,2098.0,0.10374741844,0.0922645034483,0.0829893733333,0.0,0.0,0.0,189.0,166.0,208.0,19.775,13.1166666667,13.9166666667,14.2753291242,14.680303,15.1865203449,2036671.08869,2036671.08869,2036671.08869,3.95456283359,5.09543515876,4.46253799092,33954.0,28698.0,28179.0,35960.0,32003.0,28166.0,5684488.0,5648528.0,5616525.0,16076.0,14297.0,14934.0,12559.0,11183.0,11397.0,178831.0,142755.0,168604.0,2.50887705042658,2.5003616043428605,2.509599262378372,18.504446713141952,18.494441259328543,18.503746870332026,13.368284748794947,13.584673504916202,13.336439891409944,11.287927703670682,11.306817365360681,11.350667677842404,3.144118097053597,3.2398343031269006,3.2281842820417546,1.1695506209606108,1.2648845838658216,1.3909275083954367,14.518215913286317,14.283630539258587,14.460109095186283,14.444177781346413,14.522750638517804,13.954820648809035
9637800.0,9630350.0,9623300.0,2136.0,2125.0,2111.0,0.076450033557,0.10374741844,0.0922645034483,0.0,0.0,0.0,199.0,189.0,166.0,12.6333333333,19.775,13.1166666667,15.0852768759,14.2753291242,14.680303,2036671.08869,2036671.08869,2036671.08869,3.9011028952,3.95456283359,5.09543515876,32197.0,33954.0,28698.0,28636.0,35960.0,32003.0,5713124.0,5684488.0,5648528.0,15315.0,16076.0,14297.0,13132.0,12559.0,11183.0,191484.0,178831.0,142755.0,2.488234439880675,2.50887705042658,2.5003616043428605,18.482728475021243,18.504446713141952,18.494441259328543,13.182301655505498,13.368284748794947,13.584673504916202,11.320187444700172,11.287927703670682,11.306817365360681,3.087743167604843,3.144118097053597,3.2398343031269006,1.3558092324976858,1.1695506209606108,1.2648845838658216,14.564086768953446,14.518215913286317,14.283630539258587,14.4783133468036,14.444177781346413,14.522750638517804
9646300.0,9637800.0,9630350.0,2151.0,2136.0,2125.0,0.0932752,0.076450033557,0.10374741844,0.0,0.0,0.0,324.0,199.0,189.0,9.7,12.6333333333,19.775,17.2113897242,15.0852768759,14.2753291242,2036671.08869,2036671.08869,2036671.08869,4.29021300236,3.9011028952,3.95456283359,35918.0,32197.0,33954.0,38855.0,28636.0,35960.0,5751979.0,5713124.0,5684488.0,15584.0,15315.0,16076.0,12400.0,13132.0,12559.0,199337.0,191484.0,178831.0,2.4973283467409515,2.488234439880675,2.50887705042658,18.493523590444134,18.482728475021243,18.504446713141952,12.891583169160528,13.182301655505498,13.368284748794947,11.465369540853084,11.320187444700172,11.287927703670682,3.973685843311717,3.087743167604843,3.144118097053597,1.2395668413341523,1.3558092324976858,1.1695506209606108,14.61419318888008,14.564086768953446,14.518215913286317,14.38413826497261,14.4783133468036,14.444177781346413
9654250.0,9646300.0,9637800.0,2164.0,2151.0,2136.0,0.0859794025157,0.0932752,0.076450033557,0.0,0.0,0.0,230.0,324.0,199.0,11.9333333333,9.7,12.6333333333,16.0977115656,17.2113897242,15.0852768759,2036671.08869,2036671.08869,2036671.08869,3.31761619666,4.29021300236,3.9011028952,34940.0,35918.0,32197.0,33117.0,38855.0,28636.0,5785096.0,5751979.0,5713124.0,17203.0,15584.0,15315.0,17906.0,12400.0,13132.0,240172.0,199337.0,191484.0,2.5649493574615367,2.4973283467409515,2.488234439880675,18.567815449288716,18.493523590444134,18.482728475021243,14.0351899926287,12.891583169160528,13.182301655505498,11.468105907498414,11.465369540853084,11.320187444700172,2.9637178635540904,3.973685843311717,3.087743167604843,1.3576937462859597,1.2395668413341523,1.3558092324976858,14.87401934393505,14.61419318888008,14.564086768953446,14.286427985231894,14.38413826497261,14.4783133468036
9662450.0,9654250.0,9646300.0,2175.0,2164.0,2151.0,0.0722908170732,0.0859794025157,0.0932752,0.0,0.0,0.0,286.0,230.0,324.0,8.85,11.9333333333,9.7,16.6039289104,16.0977115656,17.2113897242,2036671.08869,2036671.08869,2036671.08869,3.8327845423,3.31761619666,4.29021300236,29288.0,34940.0,35918.0,27362.0,33117.0,38855.0,5812458.0,5785096.0,5751979.0,13747.0,17203.0,15584.0,12499.0,17906.0,12400.0,215118.0,240172.0,199337.0,2.533696813957432,2.5649493574615367,2.4973283467409515,18.534762904254347,18.567815449288716,18.493523590444134,13.638041544196339,14.0351899926287,12.891583169160528,11.468377788708915,11.468105907498414,11.465369540853084,3.847080123294352,2.9637178635540904,3.973685843311717,1.5030616856719077,1.3576937462859597,1.2395668413341523,14.729946370538844,14.87401934393505,14.61419318888008,13.976514350826017,14.286427985231894,14.38413826497261
9670350.0,9662450.0,9654250.0,2186.0,2175.0,2164.0,0.0754754936709,0.0722908170732,0.0859794025157,0.0,0.0,0.0,319.0,286.0,230.0,13.1666666667,8.85,11.9333333333,15.9964680966,16.6039289104,16.0977115656,2036671.08869,2036671.08869,2036671.08869,5.42518333596,3.8327845423,3.31761619666,27985.0,29288.0,34940.0,29979.0,27362.0,33117.0,5842437.0,5812458.0,5785096.0,14506.0,13747.0,17203.0,13454.0,12499.0,17906.0,145931.0,215118.0,240172.0,2.5335285458328913,2.533696813957432,2.5649493574615367,18.535397392895618,18.534762904254347,18.567815449288716,12.494001572635838,13.638041544196339,14.0351899926287,11.427600838725477,11.468377788708915,11.468105907498414,2.910816410531444,3.847080123294352,2.9637178635540904,1.4018784236435304,1.5030616856719077,1.3576937462859597,14.341709011947058,14.729946370538844,14.87401934393505,14.467926090016391,13.976514350826017,14.286427985231894
9678800.0,9670350.0,9662450.0,2199.0,2186.0,2175.0,0.0797424733728,0.0754754936709,0.0722908170732,0.0,0.0,0.0,285.0,319.0,286.0,12.4666666667,13.1666666667,8.85,18.4055429383,15.9964680966,16.6039289104,2190865.9701,2036671.08869,2036671.08869,8.75012470097,5.42518333596,3.8327845423,30165.0,27985.0,29288.0,33751.0,29979.0,27362.0,5876188.0,5842437.0,5812458.0,13552.0,14506.0,13747.0,12398.0,13454.0,12499.0,96764.0,145931.0,215118.0,2.5467070506934473,2.5335285458328913,2.533696813957432,18.55057751558726,18.535397392895618,18.534762904254347,12.86399166520225,12.494001572635838,13.638041544196339,11.50907059449509,11.427600838725477,11.468377788708915,2.917323980954501,2.910816410531444,3.847080123294352,1.3740815957763814,1.4018784236435304,1.5030616856719077,13.945163313391042,14.341709011947058,14.729946370538844,14.298999687772886,14.467926090016391,13.976514350826017
9686450.0,9678800.0,9670350.0,2219.0,2199.0,2186.0,0.133975627451,0.0797424733728,0.0754754936709,0.0,0.0,0.0,261.0,285.0,319.0,14.6,12.4666666667,13.1666666667,16.6630063287,18.4055429383,15.9964680966,2190865.9701,2190865.9701,2036671.08869,4.30583128268,8.75012470097,5.42518333596,41509.0,30165.0,27985.0,49678.0,33751.0,29979.0,5925866.0,5876188.0,5842437.0,17446.0,13552.0,14506.0,16985.0,12398.0,13454.0,178247.0,96764.0,145931.0,2.5548982446069566,2.5467070506934473,2.5335285458328913,18.56025193452686,18.55057751558726,18.535397392895618,13.534826958967772,12.86399166520225,12.494001572635838,11.419747915242946,11.50907059449509,11.427600838725477,3.260004775408636,2.917323980954501,2.910816410531444,1.041637439656754,1.3740815957763814,1.4018784236435304,14.564937405267896,13.945163313391042,14.341709011947058,14.394661450692233,14.298999687772886,14.467926090016391
9694600.0,9686450.0,9678800.0,2235.0,2219.0,2199.0,0.0983537239264,0.133975627451,0.0797424733728,0.0,0.0,0.0,221.0,261.0,285.0,12.7,14.6,12.4666666667,17.7520917097,16.6630063287,18.4055429383,2190865.9701,2190865.9701,2190865.9701,3.37556025325,4.30583128268,8.75012470097,34362.0,41509.0,30165.0,37605.0,49678.0,33751.0,5963471.0,5925866.0,5876188.0,15631.0,17446.0,13552.0,15390.0,16985.0,12398.0,242064.0,178247.0,96764.0,2.578614789435242,2.5548982446069566,2.5467070506934473,18.586782078833565,18.56025193452686,18.55057751558726,13.29067652093551,13.534826958967772,12.86399166520225,11.508059111154164,11.419747915242946,11.50907059449509,3.1328707363095853,3.260004775408636,2.917323980954501,1.2937088362792422,1.041637439656754,1.3740815957763814,14.89665822407186,14.564937405267896,13.945163313391042,14.355110992692108,14.394661450692233,14.298999687772886
9703150.0,9694600.0,9686450.0,2256.0,2235.0,2219.0,0.127678701754,0.0983537239264,0.133975627451,0.0,0.0,0.0,191.0,221.0,261.0,16.0666666667,12.7,14.6,18.6233600144,17.7520917097,16.6630063287,2190865.9701,2190865.9701,2190865.9701,4.84919653069,3.37556025325,4.30583128268,36444.0,34362.0,41509.0,49070.0,37605.0,49678.0,6012541.0,5963471.0,5925866.0,14665.0,15631.0,17446.0,13633.0,15390.0,16985.0,176895.0,242064.0,178247.0,2.6152036507358583,2.578614789435242,2.5548982446069566,18.627198135491465,18.586782078833565,18.56025193452686,13.589057278035947,13.29067652093551,13.534826958967772,11.596202260416538,11.508059111154164,11.419747915242946,3.3715741507684633,3.1328707363095853,3.260004775408636,1.167784316716677,1.2937088362792422,1.041637439656754,14.622550550396193,14.89665822407186,14.564937405267896,14.43819757015315,14.355110992692108,14.394661450692233
9710850.0,9703150.0,9694600.0,2277.0,2256.0,2235.0,0.141008253247,0.127678701754,0.0983537239264,0.0,0.0,0.0,223.0,191.0,221.0,16.1666666667,16.0666666667,12.7,16.7719148668,18.6233600144,17.7520917097,2190865.9701,2190865.9701,2190865.9701,3.81164350225,4.84919653069,3.37556025325,47362.0,36444.0,34362.0,49165.0,49070.0,37605.0,6061706.0,6012541.0,5963471.0,24045.0,14665.0,15631.0,17656.0,13633.0,15390.0,202852.0,176895.0,242064.0,2.6974064232035393,2.6152036507358583,2.578614789435242,18.71640331165205,18.627198135491465,18.586782078833565,14.133062696879767,13.589057278035947,13.29067652093551,11.580781113477515,11.596202260416538,11.508059111154164,3.5176011928478137,3.3715741507684633,3.1328707363095853,1.155859732961026,1.167784316716677,1.2937088362792422,14.847881899411744,14.622550550396193,14.89665822407186,14.325035665038916,14.43819757015315,14.355110992692108
9718000.0,9710850.0,9703150.0,2293.0,2277.0,2256.0,0.117367545455,0.141008253247,0.127678701754,0.0,0.0,0.0,272.0,223.0,191.0,13.2666666667,16.1666666667,16.0666666667,15.5739209478,16.7719148668,18.6233600144,2190865.9701,2190865.9701,2190865.9701,3.30866414019,3.81164350225,4.84919653069,45775.0,47362.0,36444.0,40897.0,49165.0,49070.0,6102603.0,6061706.0,6012541.0,24396.0,24045.0,14665.0,16695.0,17656.0,13633.0,217006.0,202852.0,176895.0,2.797281334830153,2.6974064232035393,2.6152036507358583,18.823857910049504,18.71640331165205,18.627198135491465,14.958621472166001,14.133062696879767,13.589057278035947,11.613431215301867,11.580781113477515,11.596202260416538,3.4528377414322144,3.5176011928478137,3.3715741507684633,1.309324272825037,1.155859732961026,1.167784316716677,15.022048270100054,14.847881899411744,14.622550550396193,14.81970175097026,14.325035665038916,14.43819757015315
9725400.0,9718000.0,9710850.0,2309.0,2293.0,2277.0,0.111775878378,0.117367545455,0.141008253247,0.0,0.0,0.0,192.0,272.0,223.0,15.6166666667,13.2666666667,16.1666666667,16.1184636382,15.5739209478,16.7719148668,2190865.9701,2190865.9701,2190865.9701,2.74695895675,3.30866414019,3.81164350225,41427.0,45775.0,47362.0,38770.0,40897.0,49165.0,6141373.0,6102603.0,6061706.0,21679.0,24396.0,24045.0,15597.0,16695.0,17656.0,270117.0,217006.0,202852.0,2.788716714168699,2.797281334830153,2.6974064232035393,18.81549578459252,18.823857910049504,18.71640331165205,13.91157301564572,14.958621472166001,14.133062696879767,11.637187367811693,11.613431215301867,11.580781113477515,3.080403153465931,3.4528377414322144,3.5176011928478137,1.3662353402136782,1.309324272825037,1.155859732961026,15.231854620232598,15.022048270100054,14.847881899411744,14.781547880120842,14.81970175097026,14.325035665038916
9733300.0,9725400.0,9718000.0,2326.0,2309.0,2293.0,0.108494094937,0.111775878378,0.117367545455,0.0,0.0,0.0,198.0,192.0,272.0,13.2333333333,15.6166666667,13.2666666667,17.2075490192,16.1184636382,15.5739209478,2190865.9701,2190865.9701,2190865.9701,2.17732090186,2.74695895675,3.30866414019,32820.0,41427.0,45775.0,35022.0,38770.0,40897.0,6176395.0,6141373.0,6102603.0,15126.0,21679.0,24396.0,13795.0,15597.0,16695.0,363658.0,270117.0,217006.0,2.5649493574615367,2.788716714168699,2.797281334830153,18.575970212256674,18.81549578459252,18.823857910049504,14.635308879683116,13.91157301564572,14.958621472166001,11.461811101941928,11.637187367811693,11.613431215301867,2.993483547563851,3.080403153465931,3.4528377414322144,1.3118502799836416,1.3662353402136782,1.309324272825037,15.28887579430374,15.231854620232598,15.022048270100054,15.024305742595724,14.781547880120842,14.81970175097026
9742750.0,9733300.0,9725400.0,2342.0,2326.0,2309.0,0.0876415291005,0.108494094937,0.111775878378,0.0,0.0,0.0,270.0,198.0,192.0,10.2166666667,13.2333333333,15.6166666667,20.5837137002,17.2075490192,16.1184636382,2190865.9701,2190865.9701,2190865.9701,1.4013092961,2.17732090186,2.74695895675,34086.0,32820.0,41427.0,36248.0,35022.0,38770.0,6212643.0,6176395.0,6141373.0,16526.0,15126.0,21679.0,13155.0,13795.0,15597.0,676367.0,363658.0,270117.0,2.4423470353692043,2.5649493574615367,2.788716714168699,18.443409243569217,18.575970212256674,18.81549578459252,14.478438464315076,14.635308879683116,13.91157301564572,11.508113907973007,11.461811101941928,11.637187367811693,3.3678418474435317,2.993483547563851,3.080403153465931,1.320555973812057,1.3118502799836416,1.3662353402136782,15.775867138725708,15.28887579430374,15.231854620232598,16.079592871276958,15.024305742595724,14.781547880120842
9751800.0,9742750.0,9733300.0,2358.0,2342.0,2326.0,0.0902503038674,0.0876415291005,0.108494094937,0.0,0.0,0.0,173.0,270.0,198.0,10.1833333333,10.2166666667,13.2333333333,19.7124453954,20.5837137002,17.2075490192,2190865.9701,2190865.9701,2190865.9701,2.96974816253,1.4013092961,2.17732090186,40498.0,34086.0,32820.0,40494.0,36248.0,35022.0,6253137.0,6212643.0,6176395.0,20195.0,16526.0,15126.0,14735.0,13155.0,13795.0,305514.0,676367.0,363658.0,2.424801840762151,2.4423470353692043,2.5649493574615367,18.425105375636505,18.443409243569217,18.575970212256674,13.578573740800714,14.478438464315076,14.635308879683116,11.445211874176112,11.508113907973007,11.461811101941928,3.1890656471304837,3.3678418474435317,2.993483547563851,1.196281494732213,1.320555973812057,1.3118502799836416,14.961894396952736,15.775867138725708,15.28887579430374,15.727854365361154,16.079592871276958,15.024305742595724
9759250.0,9751800.0,9742750.0,2374.0,2358.0,2342.0,0.110619919463,0.0902503038674,0.0876415291005,0.0,0.0,0.0,210.0,173.0,270.0,13.7,10.1833333333,10.2166666667,16.2273721763,19.7124453954,20.5837137002,2190865.9701,2190865.9701,2190865.9701,2.05071444898,2.96974816253,1.4013092961,39189.0,40498.0,34086.0,40634.0,40494.0,36248.0,6293771.0,6253137.0,6212643.0,18217.0,20195.0,16526.0,14198.0,14735.0,13155.0,364458.0,305514.0,676367.0,2.421256622711544,2.424801840762151,2.4423470353692043,18.421978960903957,18.425105375636505,18.443409243569217,13.565471445565114,13.578573740800714,14.478438464315076,11.247451490362234,11.445211874176112,11.508113907973007,3.241186590428782,3.1890656471304837,3.3678418474435317,1.060276563857898,1.196281494732213,1.320555973812057,15.134420752936629,14.961894396952736,15.775867138725708,15.581132894432631,15.727854365361154,16.079592871276958
9767500.0,9759250.0,9751800.0,2387.0,2374.0,2358.0,0.0794139030303,0.110619919463,0.0902503038674,0.0,0.0,0.0,205.0,210.0,173.0,9.63333333333,13.7,10.1833333333,17.9699087859,16.2273721763,19.7124453954,2190865.9701,2190865.9701,2190865.9701,3.19501142717,2.05071444898,2.96974816253,34809.0,39189.0,40498.0,31765.0,40634.0,40494.0,6325536.0,6293771.0,6253137.0,18003.0,18217.0,20195.0,13359.0,14198.0,14735.0,258872.0,364458.0,305514.0,2.4203681286504293,2.421256622711544,2.424801840762151,18.421848821484105,18.421978960903957,18.425105375636505,13.311743960543168,13.565471445565114,13.578573740800714,11.347800200754527,11.247451490362234,11.445211874176112,3.1150309387301336,3.241186590428782,3.1890656471304837,1.2998931037666899,1.060276563857898,1.196281494732213,14.791368223087701,15.134420752936629,14.961894396952736,15.904103227304864,15.581132894432631,15.727854365361154
9775300.0,9767500.0,9759250.0,2399.0,2387.0,2374.0,0.0795476410256,0.0794139030303,0.110619919463,0.0,0.0,0.0,203.0,205.0,210.0,11.4666666667,9.63333333333,13.7,16.989731943,17.9699087859,16.2273721763,2190865.9701,2190865.9701,2190865.9701,3.60746474885,3.19501142717,2.05071444898,34511.0,34809.0,39189.0,30969.0,31765.0,40634.0,6356505.0,6325536.0,6293771.0,16869.0,18003.0,18217.0,13473.0,13359.0,14198.0,216717.0,258872.0,364458.0,2.4203681286504293,2.4203681286504293,2.421256622711544,18.422647069466617,18.421848821484105,18.421978960903957,13.831066931298485,13.311743960543168,13.565471445565114,11.291474230879103,11.347800200754527,11.247451490362234,2.9863172464551995,3.1150309387301336,3.241186590428782,1.2774754951480805,1.2998931037666899,1.060276563857898,14.61362702766293,14.791368223087701,15.134420752936629,15.88956717206269,15.904103227304864,15.581132894432631
9781850.0,9775300.0,9767500.0,2413.0,2399.0,2387.0,0.108947419847,0.0795476410256,0.0794139030303,0.0,0.0,0.0,198.0,203.0,205.0,16.9,11.4666666667,9.63333333333,15.8935752698,16.989731943,17.9699087859,2440642.60692,2190865.9701,2190865.9701,2.75029529502,3.60746474885,3.19501142717,33067.0,34511.0,34809.0,35491.0,30969.0,31765.0,6391996.0,6356505.0,6325536.0,16349.0,16869.0,18003.0,13246.0,13473.0,13359.0,238920.0,216717.0,258872.0,2.4203681286504293,2.4203681286504293,2.4203681286504293,18.423316901234493,18.422647069466617,18.421848821484105,12.996798887308,13.831066931298485,13.311743960543168,11.117713859575781,11.291474230879103,11.347800200754527,3.1320577960219778,2.9863172464551995,3.1150309387301336,1.0639317029310738,1.2774754951480805,1.2998931037666899,14.711161344088973,14.61362702766293,14.791368223087701,16.08148738205119,15.88956717206269,15.904103227304864
9790650.0,9781850.0,9775300.0,2425.0,2413.0,2399.0,0.0710854659091,0.108947419847,0.0795476410256,0.0,0.0,0.0,290.0,198.0,203.0,11.25,16.9,11.4666666667,21.3532003624,15.8935752698,16.989731943,2440642.60692,2440642.60692,2190865.9701,4.76590631504,2.75029529502,3.60746474885,28168.0,33067.0,34511.0,30525.0,35491.0,30969.0,6422521.0,6391996.0,6356505.0,13231.0,16349.0,16869.0,10694.0,13246.0,13473.0,185106.0,238920.0,216717.0,2.4526528777085783,2.4203681286504293,2.4203681286504293,18.459595507750223,18.423316901234493,18.422647069466617,12.610937835390033,12.996798887308,13.831066931298485,11.447671646575227,11.117713859575781,11.291474230879103,3.1504103975438325,3.1320577960219778,2.9863172464551995,1.4034032257086193,1.0639317029310738,1.2774754951480805,14.491343712090607,14.711161344088973,14.61362702766293,14.962100943389707,16.08148738205119,15.88956717206269
9798100.0,9790650.0,9781850.0,2438.0,2425.0,2413.0,0.0885204630872,0.0710854659091,0.108947419847,0.0,0.0,0.0,257.0,290.0,198.0,11.1833333333,11.25,16.9,18.0774253068,21.3532003624,15.8935752698,2440642.60692,2440642.60692,2440642.60692,2.70395588868,4.76590631504,2.75029529502,30516.0,28168.0,33067.0,31308.0,30525.0,35491.0,6453829.0,6422521.0,6391996.0,13916.0,13231.0,16349.0,12563.0,10694.0,13246.0,276595.0,185106.0,238920.0,2.576420998167211,2.4526528777085783,2.4203681286504293,18.595027402434106,18.459595507750223,18.423316901234493,14.543501904319589,12.610937835390033,12.996798887308,11.417193723631325,11.447671646575227,11.117713859575781,3.402334857158213,3.1504103975438325,3.1320577960219778,1.3616035019954194,1.4034032257086193,1.0639317029310738,15.027637228982337,14.491343712090607,14.711161344088973,15.000703758818666,14.962100943389707,16.08148738205119
9805600.0,9798100.0,9790650.0,2450.0,2438.0,2425.0,0.0853607466667,0.0885204630872,0.0710854659091,0.0,0.0,0.0,204.0,257.0,290.0,14.4333333333,11.1833333333,11.25,18.1987503089,18.0774253068,21.3532003624,2440642.60692,2440642.60692,2440642.60692,3.30233574405,2.70395588868,4.76590631504,32138.0,30516.0,28168.0,30838.0,31308.0,30525.0,6484667.0,6453829.0,6422521.0,13018.0,13916.0,13231.0,15395.0,12563.0,10694.0,227808.0,276595.0,185106.0,2.516138808468951,2.576420998167211,2.4526528777085783,18.530383156200084,18.595027402434106,18.459595507750223,13.44894552261937,14.543501904319589,12.610937835390033,11.357650891644544,11.417193723631325,11.447671646575227,3.2037883093565562,3.402334857158213,3.1504103975438325,1.3287572889229142,1.3616035019954194,1.4034032257086193,14.768179891092132,15.027637228982337,14.491343712090607,15.969406723490673,15.000703758818666,14.962100943389707
9813900.0,9805600.0,9798100.0,2463.0,2450.0,2438.0,0.0829747168675,0.0853607466667,0.0885204630872,0.0,0.0,0.0,228.0,204.0,257.0,10.0,14.4333333333,11.1833333333,20.1399503419,18.1987503089,18.0774253068,2440642.60692,2440642.60692,2440642.60692,3.41019188996,3.30233574405,2.70395588868,32378.0,32138.0,30516.0,33804.0,30838.0,31308.0,6518471.0,6484667.0,6453829.0,14755.0,13018.0,13916.0,14372.0,15395.0,12563.0,244092.0,227808.0,276595.0,2.5022544691214588,2.516138808468951,2.576420998167211,18.51611566016769,18.530383156200084,18.595027402434106,13.376166904329578,13.44894552261937,14.543501904319589,11.443714249219331,11.357650891644544,11.417193723631325,3.240521096980618,3.2037883093565562,3.402334857158213,1.3245205765575507,1.3287572889229142,1.3616035019954194,14.82210550614385,14.768179891092132,15.027637228982337,16.369515212651404,15.969406723490673,15.000703758818666
9821800.0,9813900.0,9805600.0,2476.0,2463.0,2450.0,0.0831273860759,0.0829747168675,0.0853607466667,0.0,0.0,0.0,288.0,228.0,204.0,11.0666666667,10.0,14.4333333333,19.1693503254,20.1399503419,18.1987503089,2440642.60692,2440642.60692,2440642.60692,3.46927295778,3.41019188996,3.30233574405,26377.0,32378.0,32138.0,31360.0,33804.0,30838.0,6549831.0,6518471.0,6484667.0,11990.0,14755.0,13018.0,12075.0,14372.0,15395.0,228492.0,244092.0,227808.0,2.4796428201129013,2.5022544691214588,2.516138808468951,18.492266508584624,18.51611566016769,18.530383156200084,12.804260034892536,13.376166904329578,13.44894552261937,11.370193003468522,11.443714249219331,11.357650891644544,3.344410278642517,3.240521096980618,3.2037883093565562,1.325639437007627,1.3245205765575507,1.3287572889229142,14.731406812042293,14.82210550614385,14.768179891092132,16.415851528372702,16.369515212651404,15.969406723490673
